Loc,Total,Default
Iterator_HasNextMonitor @ DOMWriter.java:158,2(11),2(8)
Iterator_HasNextMonitor @ DOMWriter.java:191,3(18),3(18)
Iterator_HasNextMonitor @ HtmlAutoOpenBlockSelectorMarkupHandlerTest.java:83,1(0),1(0)
Iterator_HasNextMonitor @ HtmlBlockSelectorMarkupHandlerTest.java:82,1(0),1(0)
Iterator_HasNextMonitor @ HtmlBlockSelectorWithAttributeMarkupHandlerTest.java:82,1(0),1(0)
Iterator_HasNextMonitor @ HtmlElements.java:222,1(0),1(0)
Iterator_HasNextMonitor @ HtmlElementsTest.java:65,1(0),1(0)
Iterator_HasNextMonitor @ HtmlMultipleSelectorWithAttributeMarkupHandlerTest.java:82,1(0),1(0)
Iterator_HasNextMonitor @ HtmlNames.java:50,1(0),1(0)
Iterator_HasNextMonitor @ HtmlNodeSelectorWithAttributeMarkupHandlerTest.java:82,1(0),1(0)
Iterator_HasNextMonitor @ MarkupEventProcessorHandler.java:1140,1(0),1(0)
Iterator_HasNextMonitor @ MarkupEventProcessorHandler.java:1146,1(0),1(0)
Iterator_HasNextMonitor @ MarkupParserTest.java:1986,13(2473971),2(19998)
Iterator_HasNextMonitor @ MarkupParserTest.java:2018,13(2473971),1(10000)
Iterator_HasNextMonitor @ MarkupParserTest.java:2062,13(2473971),2(19999)
Iterator_HasNextMonitor @ MarkupParserTest.java:2221,25(2228199),1(10000)
Iterator_HasNextMonitor @ SimpleOutputMarkupHandlerTest.java:131,1(1),1(1)
Iterator_HasNextMonitor @ StringUtils.java:4038,28(652),12(46)
Iterator_HasNextMonitor @ StringUtils.java:4084,2(88),2(22)
Iterator_HasNextMonitor @ StructureNamesRepositoryTest.java:41,1(0),1(0)
Iterator_HasNextMonitor @ StructureNamesRepositoryTest.java:47,1(0),1(0)
Iterator_HasNextMonitor @ TextTracerSimpleMarkupHandler.java:353,3(589821),1(9999)
Iterator_HasNextMonitor @ XmlBlockSelectorMarkupHandlerTest.java:83,1(0),1(0)
Iterator_RemoveOnceMonitor @ DOMWriter.java:158,2(11),2(11)
Iterator_RemoveOnceMonitor @ DOMWriter.java:191,3(18),3(18)
Iterator_RemoveOnceMonitor @ HtmlAutoOpenBlockSelectorMarkupHandlerTest.java:83,1(0),1(0)
Iterator_RemoveOnceMonitor @ HtmlBlockSelectorMarkupHandlerTest.java:82,1(0),1(0)
Iterator_RemoveOnceMonitor @ HtmlBlockSelectorWithAttributeMarkupHandlerTest.java:82,1(0),1(0)
Iterator_RemoveOnceMonitor @ HtmlElements.java:222,1(0),1(0)
Iterator_RemoveOnceMonitor @ HtmlElementsTest.java:65,1(0),1(0)
Iterator_RemoveOnceMonitor @ HtmlMultipleSelectorWithAttributeMarkupHandlerTest.java:82,1(0),1(0)
Iterator_RemoveOnceMonitor @ HtmlNames.java:50,1(0),1(0)
Iterator_RemoveOnceMonitor @ HtmlNodeSelectorWithAttributeMarkupHandlerTest.java:82,1(0),1(0)
Iterator_RemoveOnceMonitor @ MarkupEventProcessorHandler.java:1140,1(0),1(0)
Iterator_RemoveOnceMonitor @ MarkupEventProcessorHandler.java:1146,1(0),1(0)
Iterator_RemoveOnceMonitor @ MarkupParserTest.java:1986,13(2473971),1(10000)
Iterator_RemoveOnceMonitor @ MarkupParserTest.java:2018,13(2473971),1(9999)
Iterator_RemoveOnceMonitor @ MarkupParserTest.java:2062,13(2473971),2(19998)
Iterator_RemoveOnceMonitor @ MarkupParserTest.java:2221,25(2228199),1(9999)
Iterator_RemoveOnceMonitor @ SimpleOutputMarkupHandlerTest.java:131,1(1),1(1)
Iterator_RemoveOnceMonitor @ StringUtils.java:4041,27(617),3(35)
