Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ STRtree.java:138,7(48),7(37)
Collections_SortBeforeBinarySearchMonitor @ STRtree.java:160,30(81),6(8)
Collections_SortBeforeBinarySearchMonitor @ SegmentNodeList.java:185,2(3),2(3)
Collections_SortBeforeBinarySearchMonitor @ SimpleMCSweepLineIntersector.java:88,6(3),6(3)
Collections_SortBeforeBinarySearchMonitor @ SortedPackedIntervalRTree.java:66,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ SortedPackedIntervalRTree.java:116,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ SubgraphDepthLocater.java:148,6(8),3(3)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:92,5(53),1(7)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:1625,15(1014723),2(19998)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:1658,243(1014613),31(50706)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:2865,34(10128),34(10128)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:2875,12(10130),12(540)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:2883,30(10112),25(583)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:4015,4(17),4(17)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:4456,3(12),1(1)
Collections_SortBeforeBinarySearchMonitor @ VectorTile.java:5281,1(20),1(19)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:114,6(1004111),3(29997)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:137,245(2003944),58(99961)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:151,2(356),2(36)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:162,2(1637),1(91)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:187,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:191,4(1002120),3(29998)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:194,1(1002115),1(10000)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:201,2(1002118),2(19998)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:242,6(24),6(23)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:334,4(41),1(11)
Collections_SortBeforeBinarySearchMonitor @ VectorTileDecoder.java:336,11(34),9(21)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoder.java:258,3(27),3(23)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoder.java:262,5(116),1(11)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoder.java:496,1(2),1(1)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoder.java:510,1(5),1(5)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoder.java:530,3(17),3(17)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoder.java:580,15(58),9(13)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:59,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:79,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:90,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:116,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:144,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:173,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:197,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:212,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:232,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:261,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:289,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:303,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ VectorTileEncoderTest.java:318,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WKTReader.java:370,8(17),8(17)
Collections_SortBeforeBinarySearchMonitor @ WKTReader.java:895,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ WKTReader.java:949,1(0),1(0)
Console_CloseReaderMonitor @ VectorTileEncoderTest.java:665,1(1),1(1)
Console_CloseReaderMonitor @ WKTReader.java:242,1(0),1(0)
Iterator_HasNextMonitor @ AbstractMessageLite.java:372,19(76),4(4)
Iterator_HasNextMonitor @ AbstractSTRtree.java:147,30(81),11(24)
Iterator_HasNextMonitor @ BufferBuilder.java:218,2(3),2(3)
Iterator_HasNextMonitor @ BufferBuilder.java:278,2(3),2(3)
Iterator_HasNextMonitor @ BufferBuilder.java:307,2(3),2(3)
Iterator_HasNextMonitor @ BufferSubgraph.java:73,2(12),2(9)
Iterator_HasNextMonitor @ BufferSubgraph.java:131,2(23),1(5)
Iterator_HasNextMonitor @ BufferSubgraph.java:147,2(17),2(12)
Iterator_HasNextMonitor @ BufferSubgraph.java:192,2(20),2(20)
Iterator_HasNextMonitor @ BufferSubgraph.java:209,2(20),2(20)
Iterator_HasNextMonitor @ BufferSubgraph.java:226,2(20),2(19)
Iterator_HasNextMonitor @ BufferSubgraph.java:250,2(17),2(17)
Iterator_HasNextMonitor @ DirectedEdgeStar.java:67,2(38),1(2)
Iterator_HasNextMonitor @ DirectedEdgeStar.java:114,2(28),2(27)
Iterator_HasNextMonitor @ DirectedEdgeStar.java:133,2(28),2(25)
Iterator_HasNextMonitor @ DirectedEdgeStar.java:147,2(28),2(28)
Iterator_HasNextMonitor @ DirectedEdgeStar.java:160,2(50),2(50)
Iterator_HasNextMonitor @ DirectedEdgeStar.java:304,4(26),3(17)
Iterator_HasNextMonitor @ DirectedEdgeStar.java:327,2(17),2(4)
Iterator_HasNextMonitor @ EdgeEndStar.java:162,2(28),2(11)
Iterator_HasNextMonitor @ EdgeEndStar.java:171,2(28),2(28)
Iterator_HasNextMonitor @ EdgeEndStar.java:197,2(28),2(4)
Iterator_HasNextMonitor @ EdgeEndStar.java:264,2(58),2(9)
Iterator_HasNextMonitor @ EdgeEndStar.java:275,2(36),2(6)
Iterator_HasNextMonitor @ EdgeIntersectionList.java:109,3(19),3(19)
Iterator_HasNextMonitor @ EdgeList.java:57,1(2),1(2)
Iterator_HasNextMonitor @ EdgeNodingValidator.java:52,3(0),3(0)
Iterator_HasNextMonitor @ GeneratedMessageV3.java:1243,1(75),1(21)
Iterator_HasNextMonitor @ GeometryFactory.java:553,2(7),1(4)
Iterator_HasNextMonitor @ GeometryFactory.java:579,1(8),1(8)
Iterator_HasNextMonitor @ GeometryGraph.java:196,3(3),3(3)
Iterator_HasNextMonitor @ GeometryGraph.java:423,3(3),3(3)
Iterator_HasNextMonitor @ GeometryGraph.java:426,1(21),1(21)
Iterator_HasNextMonitor @ IndexedNestedHoleTester.java:81,3(23),3(15)
Iterator_HasNextMonitor @ IndexedNestedPolygonTester.java:91,2(4),2(4)
Iterator_HasNextMonitor @ IndexedPointInAreaLocator.java:145,1(1),1(1)
Iterator_HasNextMonitor @ LineBuilder.java:68,3(0),2(0)
Iterator_HasNextMonitor @ LineBuilder.java:78,3(0),3(0)
Iterator_HasNextMonitor @ LineBuilder.java:90,3(0),3(0)
Iterator_HasNextMonitor @ LineBuilder.java:155,1(2),1(2)
Iterator_HasNextMonitor @ MCIndexNoder.java:84,9(16),9(12)
Iterator_HasNextMonitor @ MCIndexNoder.java:95,15(10),15(10)
Iterator_HasNextMonitor @ MCIndexNoder.java:99,32(2275),3(130)
Iterator_HasNextMonitor @ MCIndexNoder.java:119,20(128),20(128)
Iterator_HasNextMonitor @ Node.java:51,4(26),3(5)
Iterator_HasNextMonitor @ NodeMap.java:108,3(3),3(3)
Iterator_HasNextMonitor @ NodedSegmentString.java:63,2(3),2(3)
Iterator_HasNextMonitor @ OverlayOp.java:263,3(0),3(0)
Iterator_HasNextMonitor @ OverlayOp.java:346,3(0),3(0)
Iterator_HasNextMonitor @ OverlayOp.java:392,3(0),3(0)
Iterator_HasNextMonitor @ OverlayOp.java:413,3(3),3(3)
Iterator_HasNextMonitor @ OverlayOp.java:429,3(0),3(0)
Iterator_HasNextMonitor @ OverlayOp.java:445,3(0),3(0)
Iterator_HasNextMonitor @ OverlayOp.java:457,3(0),2(0)
Iterator_HasNextMonitor @ OverlayOp.java:482,3(0),2(0)
Iterator_HasNextMonitor @ OverlayOp.java:527,3(0),3(0)
Iterator_HasNextMonitor @ OverlayOp.java:550,3(0),3(0)
Iterator_HasNextMonitor @ PlanarGraph.java:59,5(17),4(5)
Iterator_HasNextMonitor @ PlanarGraph.java:119,5(3),5(3)
Iterator_HasNextMonitor @ PointBuilder.java:70,3(0),3(0)
Iterator_HasNextMonitor @ PolygonBuilder.java:88,5(17),1(2)
Iterator_HasNextMonitor @ PolygonBuilder.java:106,3(19),2(5)
Iterator_HasNextMonitor @ PolygonBuilder.java:181,3(19),2(14)
Iterator_HasNextMonitor @ PolygonBuilder.java:207,3(19),1(3)
Iterator_HasNextMonitor @ PolygonBuilder.java:242,2(22),2(22)
Iterator_HasNextMonitor @ PolygonBuilder.java:272,2(6),2(6)
Iterator_HasNextMonitor @ PolygonRing.java:101,3(2),3(2)
Iterator_HasNextMonitor @ PolygonTopologyAnalyzer.java:370,6(10),2(2)
Iterator_HasNextMonitor @ RightmostEdgeFinder.java:59,2(17),1(5)
Iterator_HasNextMonitor @ STRtree.java:66,10(342),1(23)
Iterator_HasNextMonitor @ STRtree.java:158,23(32),2(4)
Iterator_HasNextMonitor @ SegmentIntersector.java:203,3(13),3(5)
Iterator_HasNextMonitor @ SegmentNodeList.java:97,1(19),1(3)
Iterator_HasNextMonitor @ SegmentNodeList.java:132,2(18),2(18)
Iterator_HasNextMonitor @ SegmentNodeList.java:177,2(18),2(15)
Iterator_HasNextMonitor @ SimpleMCSweepLineIntersector.java:67,3(3),2(3)
Iterator_HasNextMonitor @ SimpleMCSweepLineIntersector.java:75,3(3),1(1)
Iterator_HasNextMonitor @ SmallSortedMap.java:107,1(0),1(0)
Iterator_HasNextMonitor @ SubgraphDepthLocater.java:66,15(4),13(4)
Iterator_HasNextMonitor @ SubgraphDepthLocater.java:96,2(13),1(5)
Iterator_HasNextMonitor @ UnknownFieldSet.java:129,1(112),1(12)
Iterator_HasNextMonitor @ UnmodifiableLazyStringList.java:170,11(10059),3(518)
Iterator_HasNextMonitor @ VectorTileDecoder.java:147,3(355),2(44)
Iterator_HasNextMonitor @ VectorTileDecoder.java:161,2(1637),1(118)
Iterator_HasNextMonitor @ VectorTileDecoder.java:174,6(1002114),4(39996)
Iterator_HasNextMonitor @ VectorTileDecoder.java:198,2(1002118),2(19998)
Iterator_HasNextMonitor @ VectorTileDecoder.java:241,6(24),6(20)
Iterator_HasNextMonitor @ VectorTileDecoder.java:249,2(11),2(10)
Iterator_HasNextMonitor @ VectorTileDecoder.java:306,31(10053),3(542)
Iterator_HasNextMonitor @ VectorTileDecoder.java:307,6(39),6(39)
Iterator_HasNextMonitor @ VectorTileDecoder.java:338,25(10045),3(485)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:67,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:83,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:85,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:86,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:103,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:127,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:154,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:181,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:226,1(0),1(0)
