Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:70,1(64031),1(3229)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:71,1(64031),1(3259)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:72,1(64031),1(3228)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:81,2(5982),2(308)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:82,2(5982),2(361)
Collections_SortBeforeBinarySearchMonitor @ OperatorToObservableList.java:110,8(20),8(19)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:96,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:107,3(122),3(13)
Collections_SortBeforeBinarySearchMonitor @ RTree.java:393,1(420),1(31)
Collections_SortBeforeBinarySearchMonitor @ RTree.java:399,3(1),3(1)
Collections_SortBeforeBinarySearchMonitor @ RTree.java:403,12(8),12(8)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:131,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:190,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:251,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:653,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ SplitterQuadratic.java:40,79(45969),6(2301)
Collections_SortBeforeBinarySearchMonitor @ SplitterQuadratic.java:64,4(46044),2(2361)
Collections_SortBeforeBinarySearchMonitor @ SplitterQuadratic.java:67,4(46044),3(2327)
Collections_SortBeforeBinarySearchMonitor @ SplitterRStar.java:49,3(46252),1(2290)
Collections_SortBeforeBinarySearchMonitor @ SplitterRStar.java:98,2(53899),1(2742)
Collections_SortBeforeBinarySearchMonitor @ SplitterRStarTest.java:21,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:218,4(11),4(11)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:220,8(102),6(16)
Collections_SortBeforeBinarySearchMonitor @ Stream.java:624,1(0),1(0)
