Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ AhoCorasick.java:142,3(1868),2(90)
Collections_SortBeforeBinarySearchMonitor @ AhoCorasick.java:146,3(84),2(9)
Collections_SortBeforeBinarySearchMonitor @ AlternativesNode.java:28,3(153),2(116)
Collections_SortBeforeBinarySearchMonitor @ AlternativesNode.java:59,3(47),1(10)
Collections_SortBeforeBinarySearchMonitor @ BOM.java:105,1(687),1(37)
Collections_SortBeforeBinarySearchMonitor @ BOM.java:113,1(546),1(65)
Collections_SortBeforeBinarySearchMonitor @ BOM.java:153,4(172),3(17)
Collections_SortBeforeBinarySearchMonitor @ BPGlushkov.java:143,10(173),10(173)
Collections_SortBeforeBinarySearchMonitor @ BPGlushkov.java:150,1(8),1(2)
Collections_SortBeforeBinarySearchMonitor @ BestFactorAnalyzer.java:178,8(186),3(29)
Collections_SortBeforeBinarySearchMonitor @ ByteWordSetBuilder.java:61,26(57),7(5)
Collections_SortBeforeBinarySearchMonitor @ ByteWordSetBuilder.java:74,56(94),56(93)
Collections_SortBeforeBinarySearchMonitor @ ByteWordSetBuilder.java:100,39(111),8(8)
Collections_SortBeforeBinarySearchMonitor @ ByteWordSetBuilder.java:134,55(95),8(12)
Collections_SortBeforeBinarySearchMonitor @ ByteWordSetBuilder.java:141,34(116),12(10)
Collections_SortBeforeBinarySearchMonitor @ CharNode.java:29,1(564),1(41)
Collections_SortBeforeBinarySearchMonitor @ CharNode.java:30,1(575),1(58)
Collections_SortBeforeBinarySearchMonitor @ CharNode.java:35,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CharNode.java:40,3(572),2(70)
Collections_SortBeforeBinarySearchMonitor @ CharRangeAccumulator.java:36,13(175),6(21)
Collections_SortBeforeBinarySearchMonitor @ CharWordSetBuilder.java:61,25(336),11(23)
Collections_SortBeforeBinarySearchMonitor @ CharWordSetBuilder.java:74,65(392),65(392)
Collections_SortBeforeBinarySearchMonitor @ CharWordSetBuilder.java:100,51(406),11(26)
Collections_SortBeforeBinarySearchMonitor @ CharWordSetBuilder.java:134,79(378),79(378)
Collections_SortBeforeBinarySearchMonitor @ CharWordSetBuilder.java:141,32(425),9(21)
Collections_SortBeforeBinarySearchMonitor @ ConcatNode.java:26,4(113),3(21)
Collections_SortBeforeBinarySearchMonitor @ ConcatNode.java:28,12(656),7(62)
Collections_SortBeforeBinarySearchMonitor @ ConcatNode.java:57,12(355),4(31)
Collections_SortBeforeBinarySearchMonitor @ ConcatNode.java:85,3(242),3(48)
Collections_SortBeforeBinarySearchMonitor @ DoubleArrayByteCompactTrieCompiler.java:28,6(61),5(20)
Collections_SortBeforeBinarySearchMonitor @ DoubleArrayByteFallbackTrieCompiler.java:30,17(14),17(14)
Collections_SortBeforeBinarySearchMonitor @ DoubleArrayCharCompactTrieCompiler.java:28,10(178),6(13)
Collections_SortBeforeBinarySearchMonitor @ DoubleArrayCharFallbackTrieCompiler.java:30,30(147),29(147)
Collections_SortBeforeBinarySearchMonitor @ EqualityMatcher.java:39,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ EqualityMatcher.java:44,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ GlushkovAnalyzer.java:68,16(172),12(32)
Collections_SortBeforeBinarySearchMonitor @ GlushkovAnalyzer.java:114,3(175),2(33)
Collections_SortBeforeBinarySearchMonitor @ GlushkovAnalyzer.java:134,3(175),3(8)
Collections_SortBeforeBinarySearchMonitor @ GlushkovAnalyzer.java:173,9(652),5(65)
Collections_SortBeforeBinarySearchMonitor @ GlushkovAnalyzer.java:466,2(481),2(35)
Collections_SortBeforeBinarySearchMonitor @ GlushkovAnalyzer.java:481,4(479),3(66)
Collections_SortBeforeBinarySearchMonitor @ GlushkovFactorExtender.java:127,10(528),10(80)
Collections_SortBeforeBinarySearchMonitor @ GlushkovFactorExtender.java:133,1(13),1(13)
Collections_SortBeforeBinarySearchMonitor @ GlushkovNormalizer.java:93,3(40),3(29)
Collections_SortBeforeBinarySearchMonitor @ GlushkovNormalizer.java:99,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ GlushkovNormalizer.java:124,2(61),2(50)
Collections_SortBeforeBinarySearchMonitor @ GlushkovNormalizer.java:179,3(176),1(13)
Collections_SortBeforeBinarySearchMonitor @ IsIterableContainingInAnyOrder.java:76,6(114),4(10)
Collections_SortBeforeBinarySearchMonitor @ IsIterableContainingInAnyOrder.java:148,6(114),2(12)
Collections_SortBeforeBinarySearchMonitor @ IsIterableContainingInOrder.java:103,12(716),4(102)
Collections_SortBeforeBinarySearchMonitor @ Lists.java:82,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MatchBuilder.java:38,11(211),2(13)
Collections_SortBeforeBinarySearchMonitor @ MultiFactorRE.java:99,8(524589),2(19998)
Collections_SortBeforeBinarySearchMonitor @ MultiFactorRE.java:107,2(6),2(6)
Collections_SortBeforeBinarySearchMonitor @ MultiPatternSearchRule.java:34,1(6),1(6)
Collections_SortBeforeBinarySearchMonitor @ MultiStringSearchRule.java:33,3(79),1(14)
Collections_SortBeforeBinarySearchMonitor @ QGramMapping.java:84,1(1126),1(65)
Collections_SortBeforeBinarySearchMonitor @ QGramMapping.java:89,1(3301),1(207)
Collections_SortBeforeBinarySearchMonitor @ QGramShiftOr.java:186,3(85),3(26)
Collections_SortBeforeBinarySearchMonitor @ QGramShiftOr.java:321,1(7),1(7)
Collections_SortBeforeBinarySearchMonitor @ RegexParser.java:162,7(360),4(48)
Collections_SortBeforeBinarySearchMonitor @ RegexParser.java:201,1(47),1(5)
Collections_SortBeforeBinarySearchMonitor @ RegexParser.java:293,2(46),2(17)
Collections_SortBeforeBinarySearchMonitor @ SetBackwardOracleMatching.java:63,4(49),2(9)
Collections_SortBeforeBinarySearchMonitor @ SetBackwardOracleMatching.java:139,4(1916),1(117)
Collections_SortBeforeBinarySearchMonitor @ SetBackwardOracleMatching.java:156,4(1130),3(50)
Collections_SortBeforeBinarySearchMonitor @ SetBackwardOracleMatching.java:195,5(51),3(7)
Collections_SortBeforeBinarySearchMonitor @ SetBackwardOracleMatching.java:202,16(10),16(10)
Collections_SortBeforeBinarySearchMonitor @ SetBackwardOracleMatching.java:262,16(29),16(29)
Collections_SortBeforeBinarySearchMonitor @ SinglePatternSearchRule.java:34,1(43),1(29)
Collections_SortBeforeBinarySearchMonitor @ StringSearchRule.java:32,3(55),1(19)
Collections_SortBeforeBinarySearchMonitor @ StringUtils.java:68,4(120),4(21)
Collections_SortBeforeBinarySearchMonitor @ StringUtils.java:76,10(425),3(38)
Collections_SortBeforeBinarySearchMonitor @ WorkSet.java:82,52(252),51(252)
Collections_SortBeforeBinarySearchMonitor @ WorkSet.java:111,31(85),31(85)
Collections_SortBeforeBinarySearchMonitor @ WuManber.java:78,4(27),4(27)
Collections_SortBeforeBinarySearchMonitor @ WuManber.java:79,4(49),4(39)
Iterator_HasNextMonitor @ AhoCorasick.java:47,10(167),3(13)
Iterator_HasNextMonitor @ AhoCorasick.java:50,4(27),4(27)
Iterator_HasNextMonitor @ AhoCorasick.java:138,46(123),46(122)
Iterator_HasNextMonitor @ AhoCorasick.java:142,10(16),10(16)
Iterator_HasNextMonitor @ AlternativesNode.java:24,3(153),2(13)
Iterator_HasNextMonitor @ AlternativesNode.java:58,3(47),2(10)
Iterator_HasNextMonitor @ BOM.java:148,4(12),3(11)
Iterator_HasNextMonitor @ BOM.java:198,4(26),1(4)
Iterator_HasNextMonitor @ BPGlushkov.java:166,4(14),4(14)
Iterator_HasNextMonitor @ BestFactorAnalyzer.java:78,47(2916),3(150)
Iterator_HasNextMonitor @ BestFactorAnalyzer.java:177,8(186),2(18)
Iterator_HasNextMonitor @ BestFactorAnalyzer.java:211,27(1071),5(53)
Iterator_HasNextMonitor @ BestFactorAnalyzer.java:212,4(8390572),1(9999)
Iterator_HasNextMonitor @ BestFactorAnalyzer.java:222,2(129),2(16)
Iterator_HasNextMonitor @ BestFactorAnalyzer.java:234,7(151),2(18)
Iterator_HasNextMonitor @ BitMaskCharClassMapper.java:30,7(181),3(20)
Iterator_HasNextMonitor @ BitMaskCharClassMapper.java:42,7(181),5(31)
Iterator_HasNextMonitor @ BitMaskCharClassMapper.java:81,7(181),2(10)
Iterator_HasNextMonitor @ BufferedStringFinder.java:36,26(487),4(23)
Iterator_HasNextMonitor @ BufferedStringFinder.java:84,7(362),3(44)
Iterator_HasNextMonitor @ ByteUtils.java:46,4(89),4(89)
Iterator_HasNextMonitor @ ByteUtils.java:66,4(58),4(48)
Iterator_HasNextMonitor @ ByteWordSetBuilder.java:97,34(116),34(116)
Iterator_HasNextMonitor @ ByteWordSetBuilder.java:153,34(116),15(12)
Iterator_HasNextMonitor @ ByteWordSetBuilder.java:156,34(116),34(116)
Iterator_HasNextMonitor @ CaseInsensitive.java:106,4(56),3(8)
Iterator_HasNextMonitor @ CharNode.java:32,2(574),1(44)
Iterator_HasNextMonitor @ CharNode.java:33,3(573),3(33)
Iterator_HasNextMonitor @ CharUtils.java:87,4(330),3(27)
Iterator_HasNextMonitor @ CharUtils.java:109,4(330),3(38)
Iterator_HasNextMonitor @ CharUtils.java:121,10(425),1(22)
Iterator_HasNextMonitor @ CharUtils.java:141,4(168),4(34)
Iterator_HasNextMonitor @ CharUtils.java:161,4(29),4(29)
Iterator_HasNextMonitor @ CharUtils.java:166,4(29),4(18)
Iterator_HasNextMonitor @ CharWordSetBuilder.java:97,32(425),9(42)
Iterator_HasNextMonitor @ CharWordSetBuilder.java:153,32(425),9(51)
Iterator_HasNextMonitor @ CharWordSetBuilder.java:156,32(425),8(31)
Iterator_HasNextMonitor @ ConcatNode.java:24,9(776),3(38)
Iterator_HasNextMonitor @ ConcatNode.java:50,7(360),3(20)
Iterator_HasNextMonitor @ ConcatNode.java:84,3(242),3(59)
Iterator_HasNextMonitor @ DoubleArrayByteFallbackTrieCompiler.java:51,14(17),11(10)
Iterator_HasNextMonitor @ DoubleArrayCharFallbackTrieCompiler.java:51,21(156),10(18)
Iterator_HasNextMonitor @ EqualityMatcher.java:84,1(0),1(0)
