Loc,Total,Default
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:93,1(9999999),1(10001)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:109,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:118,1(999),1(64)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:119,1(999),1(46)
StringBuilder_ThreadSafeMonitor @ DateTimeFormatter.java:39,2(6),2(6)
StringBuilder_ThreadSafeMonitor @ DateTimeFormatter.java:43,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ StopWatch.java:79,2(6),2(5)
StringTokenizer_HasMoreElementsMonitor @ PropertyConfigurator.java:736,1(0),1(0)
URLConnection_ConnectMonitor @ PropertyConfigurator.java:557,1(0),1(0)
URLConnection_SetBeforeConnectMonitor @ PropertyConfigurator.java:556,1(0),1(0)
__TOTAL__,1543(40364908),187(59189)
