Loc,Total,Default
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:91,1(468),1(19)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:100,1(492),1(32)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:108,1(294),1(37)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:114,1(8),1(8)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:124,1(8),1(8)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:134,1(17),1(17)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:137,1(8),1(8)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:146,1(468),1(31)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:147,1(468),1(25)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:148,1(468),1(43)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:152,1(352),1(57)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:153,1(352),1(37)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:166,1(492),1(57)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:167,1(492),1(27)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:168,1(492),1(39)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:170,1(492),1(36)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:176,1(294),1(37)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:177,1(294),1(23)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:178,1(294),1(13)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:179,1(294),1(16)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:180,1(294),1(23)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:188,1(8),1(7)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:198,1(8),1(8)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:207,1(17),1(17)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:210,1(8),1(8)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:220,1(468),1(30)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:221,1(468),1(44)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:224,1(352),1(44)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:226,1(352),1(26)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:227,1(352),1(23)
