Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:53,1(67),1(50)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:57,1(67),1(36)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:60,1(25),1(25)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:78,1(67),1(14)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:92,1(66),1(9)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:99,1(66),1(17)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:103,1(66),1(66)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:122,4(57),2(21)
Collections_SortBeforeBinarySearchMonitor @ Pipeline.java:62,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Pipeline.java:71,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ RegexComposer.java:35,4(121),3(10)
Collections_SortBeforeBinarySearchMonitor @ RegexComposer.java:37,4(282),4(54)
Collections_SortBeforeBinarySearchMonitor @ RegexComposer.java:99,3(45),3(3)
Collections_SortBeforeBinarySearchMonitor @ RegexComposer.java:113,9(354),3(11)
Collections_SortBeforeBinarySearchMonitor @ RegexDecomposer.java:39,4(138),2(24)
Collections_SortBeforeBinarySearchMonitor @ RegexDecomposer.java:44,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ RegexDecomposer.java:49,3(91),3(39)
Collections_SortBeforeBinarySearchMonitor @ RegexDecomposer.java:51,1(50),1(40)
Collections_SortBeforeBinarySearchMonitor @ RegexDecomposer.java:54,9(32),6(13)
Collections_SortBeforeBinarySearchMonitor @ RegexDecomposer.java:70,8(26),8(26)
Collections_SortBeforeBinarySearchMonitor @ RegexDecomposer.java:123,3(139),1(20)
Collections_SortBeforeBinarySearchMonitor @ RegexTranslator.java:111,2(61),2(38)
Collections_SortBeforeBinarySearchMonitor @ RegexTranslator.java:119,2(95),1(22)
Collections_SortBeforeBinarySearchMonitor @ RegexTranslator.java:168,4(249),3(26)
Collections_SortBeforeBinarySearchMonitor @ Requirement.java:34,2(8),2(7)
Collections_SortBeforeBinarySearchMonitor @ SchemafulTupleSet.java:55,18(203),3(26)
Collections_SortBeforeBinarySearchMonitor @ SeedTest.java:124,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Utils.java:37,1(450727),1(9999)
Collections_SynchronizedCollectionMonitor @ BeforeAfter.java:20,1(0),1(0)
Collections_SynchronizedCollectionMonitor @ InternalUtils.java:127,1(0),1(0)
Collections_SynchronizedCollectionMonitor @ SeedFeatureTestBase.java:22,1(0),1(0)
Iterator_HasNextMonitor @ AllOf.java:26,8(64),5(45)
Iterator_HasNextMonitor @ BankAccountExample.java:101,5(58971),1(2963)
Iterator_HasNextMonitor @ BankAccountExample.java:125,3(187),2(16)
Iterator_HasNextMonitor @ CartesianEnumerator.java:20,28(33708),5(1677)
Iterator_HasNextMonitor @ CartesianEnumerator.java:32,10(7234007),3(29997)
Iterator_HasNextMonitor @ CartesianEnumerator.java:62,10(60114),10(60114)
Iterator_HasNextMonitor @ CartesianEnumerator.java:71,10(33726),5(1811)
Iterator_HasNextMonitor @ CartesianEnumerator.java:84,28(67444),4(3446)
Iterator_HasNextMonitor @ CartesianEnumeratorAdaptor.java:29,160(23389),15(1179)
Iterator_HasNextMonitor @ CartesianEnumeratorAdaptor.java:65,10(33726),3(1710)
Iterator_HasNextMonitor @ CartesianEnumeratorAdaptor.java:66,9(204152),5(10049)
Iterator_HasNextMonitor @ CartesianEnumeratorAdaptor.java:75,10(7234007),1(10000)
Iterator_HasNextMonitor @ CartesianEnumeratorAdaptor.java:83,9(10226),1(529)
Iterator_HasNextMonitor @ Cartesianator.java:81,3(254),1(11)
Iterator_HasNextMonitor @ Cartesianator.java:93,3(54),2(18)
Iterator_HasNextMonitor @ Domains.java:41,10(33726),2(1675)
Iterator_HasNextMonitor @ Enumerator.java:38,12(252),6(35)
Iterator_HasNextMonitor @ Every.java:17,1(0),1(0)
Iterator_HasNextMonitor @ InternalUtils.java:129,1(28),1(6)
Iterator_HasNextMonitor @ IpoGplus.java:161,19(107),2(18)
Iterator_HasNextMonitor @ IpoGplus.java:186,10(116),1(14)
Iterator_HasNextMonitor @ IpoGplus.java:306,5(206),1(7)
Iterator_HasNextMonitor @ IsCollectionContaining.java:24,1(0),1(0)
Iterator_HasNextMonitor @ JCUnit8.java:385,1(401),1(25)
Iterator_HasNextMonitor @ JCUnit8.java:400,1(399),1(45)
Iterator_HasNextMonitor @ JUnit4Runner.java:44,4(344),3(62)
Iterator_HasNextMonitor @ Joiner.java:84,1(5),1(5)
Iterator_HasNextMonitor @ Joiner.java:85,1(5),1(5)
Iterator_HasNextMonitor @ Joiner.java:106,1(1),1(1)
Iterator_HasNextMonitor @ Joiner.java:293,1(2),1(2)
Iterator_HasNextMonitor @ Joiner.java:294,1(5),1(4)
Iterator_HasNextMonitor @ Joiner.java:344,1(11),1(11)
Iterator_HasNextMonitor @ Matcher.java:47,6(44),6(35)
Iterator_HasNextMonitor @ Negative.java:85,1(6),1(4)
Iterator_HasNextMonitor @ Negative.java:86,3(4),3(4)
Iterator_HasNextMonitor @ Parser.java:99,27(110),6(30)
Iterator_HasNextMonitor @ ParserTest.java:103,7(25),4(2)
Iterator_HasNextMonitor @ Partitioner.java:48,2(92),1(17)
Iterator_HasNextMonitor @ Partitioner.java:84,1(66),1(32)
Iterator_HasNextMonitor @ Partitioner.java:112,5(161),4(31)
Iterator_HasNextMonitor @ Partitioner.java:120,8(158),4(22)
Iterator_HasNextMonitor @ Pipeline.java:122,5(952),1(59)
Iterator_HasNextMonitor @ RegexComposer.java:30,5(416),5(37)
Iterator_HasNextMonitor @ RegexComposer.java:49,3(108),1(13)
Iterator_HasNextMonitor @ RegexComposer.java:57,3(98),3(14)
Iterator_HasNextMonitor @ RegexComposer.java:95,1(683),1(60)
Iterator_HasNextMonitor @ RegexComposer.java:106,3(597),3(46)
Iterator_HasNextMonitor @ RegexDecomposer.java:35,9(32),9(32)
Iterator_HasNextMonitor @ RegexDecomposer.java:43,3(98),1(11)
Iterator_HasNextMonitor @ RegexDecomposer.java:48,3(91),3(12)
Iterator_HasNextMonitor @ RegexDecomposer.java:62,9(32),5(7)
Iterator_HasNextMonitor @ RegexDecomposer.java:79,6(12496388),2(19999)
Iterator_HasNextMonitor @ RegexDecomposer.java:115,9(174),5(24)
Iterator_HasNextMonitor @ RegexDecomposer.java:118,10(978),4(55)
Iterator_HasNextMonitor @ RegexDecomposer.java:120,8(1743),5(136)
Iterator_HasNextMonitor @ RegexTestUtils.java:21,2(106),1(23)
Iterator_HasNextMonitor @ RegexTestUtils.java:34,3(137),2(11)
Iterator_HasNextMonitor @ RegexTranslator.java:37,3(108),1(13)
Iterator_HasNextMonitor @ RegexTranslator.java:52,3(98),3(58)
Iterator_HasNextMonitor @ RegexTranslator.java:85,15(139),9(40)
Iterator_HasNextMonitor @ RegexTranslator.java:115,2(17),2(17)
Iterator_HasNextMonitor @ SchemafulTupleSet.java:98,2(6),1(3)
Iterator_HasNextMonitor @ SimpleTest.java:16,1(0),1(0)
Iterator_HasNextMonitor @ Tuple.java:37,11(7446140),2(20000)
Iterator_HasNextMonitor @ Tuple.java:62,5(10228),3(564)
Iterator_HasNextMonitor @ TupleSet.java:21,3(1),3(0)
Iterator_HasNextMonitor @ TupleSet.java:22,3(13),3(13)
Iterator_HasNextMonitor @ TupleUtils.java:20,11(3552),1(182)
Iterator_HasNextMonitor @ TupleUtils.java:22,3(24871),1(1271)
Iterator_HasNextMonitor @ TupleUtils.java:50,3(23),3(23)
Iterator_HasNextMonitor @ TupleUtils.java:51,3(49),1(6)
Iterator_HasNextMonitor @ Utils.java:58,3(7),3(2)
Iterator_HasNextMonitor @ Utils.java:148,1(0),1(0)
Iterator_RemoveOnceMonitor @ AllOf.java:26,7(62),1(26)
Iterator_RemoveOnceMonitor @ BankAccountExample.java:101,3(58973),1(2868)
Iterator_RemoveOnceMonitor @ BankAccountExample.java:125,3(187),2(22)
Iterator_RemoveOnceMonitor @ CartesianEnumerator.java:20,27(31987),4(1597)
Iterator_RemoveOnceMonitor @ CartesianEnumerator.java:32,9(7232286),1(9999)
Iterator_RemoveOnceMonitor @ CartesianEnumerator.java:62,10(60114),10(60114)
Iterator_RemoveOnceMonitor @ CartesianEnumerator.java:71,9(32005),4(1632)
Iterator_RemoveOnceMonitor @ CartesianEnumerator.java:84,27(64001),5(3307)
Iterator_RemoveOnceMonitor @ CartesianEnumeratorAdaptor.java:34,132(23417),10(1212)
Iterator_RemoveOnceMonitor @ CartesianEnumeratorAdaptor.java:65,9(32005),4(1598)
Iterator_RemoveOnceMonitor @ CartesianEnumeratorAdaptor.java:66,9(204152),6(10311)
Iterator_RemoveOnceMonitor @ CartesianEnumeratorAdaptor.java:75,9(7232286),1(9999)
Iterator_RemoveOnceMonitor @ CartesianEnumeratorAdaptor.java:83,8(9366),1(461)
Iterator_RemoveOnceMonitor @ Cartesianator.java:81,3(254),1(14)
Iterator_RemoveOnceMonitor @ Cartesianator.java:93,3(54),3(45)
Iterator_RemoveOnceMonitor @ Domains.java:41,9(32005),5(1601)
Iterator_RemoveOnceMonitor @ Every.java:17,1(0),1(0)
Iterator_RemoveOnceMonitor @ InternalUtils.java:129,1(28),1(3)
Iterator_RemoveOnceMonitor @ IpoGplus.java:161,19(107),12(37)
Iterator_RemoveOnceMonitor @ IpoGplus.java:186,9(44),3(4)
Iterator_RemoveOnceMonitor @ IpoGplus.java:306,5(206),1(32)
Iterator_RemoveOnceMonitor @ IsCollectionContaining.java:24,1(0),1(0)
Iterator_RemoveOnceMonitor @ JCUnit8.java:385,1(401),1(30)
Iterator_RemoveOnceMonitor @ JCUnit8.java:400,1(399),1(16)
Iterator_RemoveOnceMonitor @ JUnit4Runner.java:44,3(345),2(35)
Iterator_RemoveOnceMonitor @ Joiner.java:84,1(5),1(5)
Iterator_RemoveOnceMonitor @ Joiner.java:85,1(5),1(5)
Iterator_RemoveOnceMonitor @ Joiner.java:106,1(1),1(1)
Iterator_RemoveOnceMonitor @ Joiner.java:293,1(2),1(2)
Iterator_RemoveOnceMonitor @ Joiner.java:294,1(5),1(1)
Iterator_RemoveOnceMonitor @ Joiner.java:344,1(11),1(11)
Iterator_RemoveOnceMonitor @ Matcher.java:47,6(44),4(13)
Iterator_RemoveOnceMonitor @ Negative.java:85,1(6),1(6)
Iterator_RemoveOnceMonitor @ Negative.java:86,3(4),2(4)
Iterator_RemoveOnceMonitor @ Parser.java:100,13(124),5(27)
Iterator_RemoveOnceMonitor @ ParserTest.java:103,7(25),7(25)
Iterator_RemoveOnceMonitor @ Partitioner.java:48,1(67),1(46)
Iterator_RemoveOnceMonitor @ Partitioner.java:84,1(66),1(10)
Iterator_RemoveOnceMonitor @ Partitioner.java:112,4(57),1(8)
Iterator_RemoveOnceMonitor @ Partitioner.java:120,7(60),1(9)
Iterator_RemoveOnceMonitor @ Pipeline.java:122,5(952),1(80)
Iterator_RemoveOnceMonitor @ RegexComposer.java:30,4(407),4(54)
Iterator_RemoveOnceMonitor @ RegexComposer.java:49,3(108),2(39)
Iterator_RemoveOnceMonitor @ RegexComposer.java:57,3(98),3(25)
Iterator_RemoveOnceMonitor @ RegexComposer.java:95,1(683),1(78)
Iterator_RemoveOnceMonitor @ RegexComposer.java:106,3(597),3(49)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:35,9(32),9(32)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:43,3(98),2(19)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:48,3(91),3(12)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:62,9(32),6(10)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:79,3(12496391),1(9999)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:115,9(174),1(6)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:118,5(983),3(52)
Iterator_RemoveOnceMonitor @ RegexDecomposer.java:120,5(1746),2(88)
Iterator_RemoveOnceMonitor @ RegexTestUtils.java:21,2(106),1(6)
Iterator_RemoveOnceMonitor @ RegexTestUtils.java:34,3(137),3(56)
Iterator_RemoveOnceMonitor @ RegexTranslator.java:37,3(108),2(17)
Iterator_RemoveOnceMonitor @ RegexTranslator.java:52,3(98),3(38)
Iterator_RemoveOnceMonitor @ RegexTranslator.java:85,9(145),4(14)
Iterator_RemoveOnceMonitor @ RegexTranslator.java:115,2(17),2(9)
Iterator_RemoveOnceMonitor @ SchemafulTupleSet.java:98,2(6),2(6)
