Loc,Total,Default
Map_UnsafeIteratorMonitor @ WordNet.java:1138,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1152,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1167,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1189,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1219,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1241,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:40,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:54,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:67,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:80,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:97,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:118,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:247,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNetTest.java:406,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ WordNet.java:574,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ WordNet.java:577,1(2),1(2)
StringBuilder_ThreadSafeMonitor @ WordNet.java:583,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ WordNet.java:584,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ WordNet.java:586,1(3),1(1)
StringBuilder_ThreadSafeMonitor @ WordNet.java:587,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ WordNet.java:589,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ WordNet.java:590,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ XmlDocument.java:68,1(9999),1(541)
__TOTAL__,867(2263816),277(114185)
