Loc,Total,Default
Collection_UnsynchronizedAddAllMonitor @ FieldScanner.java:117,1(68),1(68)
Collections_SortBeforeBinarySearchMonitor @ AnnotationCycleStrategyTest.java:32,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CompositeInlineList.java:170,8(28),6(8)
Collections_SortBeforeBinarySearchMonitor @ CompositeList.java:175,4(3658),3(203)
Collections_SortBeforeBinarySearchMonitor @ ConstructorInjectionDifferentAnnotationTest.java:82,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ConstructorScanner.java:150,2(134),1(8)
Collections_SortBeforeBinarySearchMonitor @ ContactEntryTest.java:71,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ContactEntryTest.java:75,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ConverterDecorationTest.java:75,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ConverterDecorationTest.java:82,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CycleTest.java:36,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ DateTransformTest.java:43,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ DecoratorTest.java:282,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ DecoratorTest.java:289,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ DecoratorTest.java:292,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ DetailScanner.java:412,26(248),5(13)
Collections_SortBeforeBinarySearchMonitor @ DetailScanner.java:429,15(268),7(30)
Collections_SortBeforeBinarySearchMonitor @ DocumentReader.java:217,5(49768),4(2554)
Collections_SortBeforeBinarySearchMonitor @ ElementListUnionWithNoEntryOrNameTest.java:26,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ExampleConverters.java:161,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ FieldScanner.java:117,4(110),1(7)
Collections_SortBeforeBinarySearchMonitor @ FieldScanner.java:209,5(11),2(4)
Collections_SortBeforeBinarySearchMonitor @ FieldScanner.java:311,8(81),3(7)
Collections_SortBeforeBinarySearchMonitor @ FieldScannerTest.java:41,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ InlineListWithDataTest.java:23,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ InlineTest.java:188,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ InlineTest.java:200,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ InlineTest.java:208,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ InstantiatorBuilder.java:171,1(177),1(29)
Collections_SortBeforeBinarySearchMonitor @ LabelExtractor.java:222,3(14),3(11)
Collections_SortBeforeBinarySearchMonitor @ MethodContactTest.java:70,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodScanner.java:236,2(2),2(2)
Collections_SortBeforeBinarySearchMonitor @ MethodScanner.java:456,2(2),2(1)
Collections_SortBeforeBinarySearchMonitor @ MethodScanner.java:481,5(24),5(24)
