Loc,Total,Default
Iterator_RemoveOnceMonitor @ SpectrumFileStateMachine.java:485,1(6),1(6)
Iterator_RemoveOnceMonitor @ SpectrumFileStateMachine.java:486,1(6),1(5)
Iterator_RemoveOnceMonitor @ SpectrumPulseExtractor.java:191,1(55184),1(2772)
Iterator_RemoveOnceMonitor @ ZeroCrossingIntervalExtractor.java:106,1(2212802),1(9999)
ListIterator_RemoveOnceMonitor @ AcornPulseExtractor.java:130,1(455823),1(9999)
ListIterator_RemoveOnceMonitor @ AudioInput.java:71,1(21259534),1(9999)
ListIterator_RemoveOnceMonitor @ BBCFileExtractor.java:57,1(16),1(16)
ListIterator_RemoveOnceMonitor @ Commodore64Vic20PulseExtractor.java:169,1(593073),1(9999)
ListIterator_RemoveOnceMonitor @ CommodoreFileExtractor.java:78,1(10),1(10)
ListIterator_RemoveOnceMonitor @ CommodoreTapeFile.java:282,1(849),1(73)
ListIterator_RemoveOnceMonitor @ Directory.java:94,1(2),1(2)
ListIterator_RemoveOnceMonitor @ FileBuilder.java:85,5(2),5(2)
ListIterator_RemoveOnceMonitor @ HighPass.java:111,1(9671684),1(10000)
ListIterator_RemoveOnceMonitor @ LowPass.java:103,1(12946873),1(9999)
ListIterator_RemoveOnceMonitor @ SpectrumFileStateMachine.java:486,1(6),1(6)
ListIterator_RemoveOnceMonitor @ SpectrumPulseExtractor.java:191,1(55184),1(2714)
ListIterator_RemoveOnceMonitor @ ZeroCrossingIntervalExtractor.java:106,1(2212802),1(9999)
ListIterator_SetMonitor @ CommodoreTapeFile.java:280,1(849),1(47)
ListIterator_hasNextPreviousMonitor @ CommodoreTapeFile.java:282,1(849),1(69)
List_UnsafeListIteratorMonitor @ CommodoreTapeFile.java:280,1(849),1(53)
StringBuilder_ThreadSafeMonitor @ AcornByte.java:106,1(8276),1(411)
StringBuilder_ThreadSafeMonitor @ AcornByte.java:148,1(34),1(16)
StringBuilder_ThreadSafeMonitor @ AcornByte.java:203,1(883),1(56)
StringBuilder_ThreadSafeMonitor @ AcornByte.java:207,1(869),1(65)
StringBuilder_ThreadSafeMonitor @ AudioFile.java:95,1(21),1(20)
StringBuilder_ThreadSafeMonitor @ BBCBasicVariableData.java:76,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ BBCBasicVariableData.java:133,1(100),1(41)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:159,4(74),2(16)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:197,1(63),1(9)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:199,1(63),1(26)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:200,1(63),1(63)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:201,1(63),1(27)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:202,1(63),1(63)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:203,1(63),1(27)
StringBuilder_ThreadSafeMonitor @ BBCFileBlock.java:204,1(63),1(16)
StringBuilder_ThreadSafeMonitor @ BBCFileStateMachine.java:78,1(582),1(90)
StringBuilder_ThreadSafeMonitor @ BBCFileStateMachine.java:212,1(31),1(11)
StringBuilder_ThreadSafeMonitor @ BBCFileStateMachine.java:214,1(31),1(31)
StringBuilder_ThreadSafeMonitor @ BBCFileStateMachine.java:230,1(83),1(7)
StringBuilder_ThreadSafeMonitor @ BBCFileStateMachine.java:287,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ BBCFileStateMachine.java:290,1(31),1(31)
StringBuilder_ThreadSafeMonitor @ BBCFileTest.java:116,1(4),1(4)
StringBuilder_ThreadSafeMonitor @ BBCFileTest.java:123,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ BBCFileTest.java:124,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ BBCFileTest.java:125,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ BBCFileTest.java:127,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ BBCFileTest.java:134,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ BBCTapeFile.java:86,2(12),2(7)
StringBuilder_ThreadSafeMonitor @ CommodoreBlockRecognisingStateMachine.java:80,1(236),1(10)
StringBuilder_ThreadSafeMonitor @ CommodoreBlockRecognisingStateMachine.java:237,1(17),1(17)
StringBuilder_ThreadSafeMonitor @ CommodoreBlockRecognisingStateMachine.java:372,1(36),1(3)
StringBuilder_ThreadSafeMonitor @ CommodoreByteFrame.java:112,1(6216),1(352)
StringBuilder_ThreadSafeMonitor @ CommodoreByteFrame.java:205,1(17),1(9)
StringBuilder_ThreadSafeMonitor @ CommodoreFileBuilder.java:121,1(10),1(10)
StringBuilder_ThreadSafeMonitor @ CommodoreFileTest.java:134,1(8),1(7)
StringBuilder_ThreadSafeMonitor @ CommodoreFileTest.java:141,1(10),1(10)
StringBuilder_ThreadSafeMonitor @ CommodoreFileTest.java:142,1(10),1(3)
StringBuilder_ThreadSafeMonitor @ CommodoreFileTest.java:143,1(10),1(10)
StringBuilder_ThreadSafeMonitor @ CommodoreFileTest.java:145,1(10),1(1)
StringBuilder_ThreadSafeMonitor @ CommodorePulseTest.java:66,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ CommodorePulseTest.java:75,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ CommodoreTapeFile.java:104,1(21),1(13)
StringBuilder_ThreadSafeMonitor @ FileBuilder.java:125,4(10),3(4)
StringBuilder_ThreadSafeMonitor @ GenericTapeFile.java:102,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ GenericTapeFile.java:105,1(2),1(2)
StringBuilder_ThreadSafeMonitor @ HighPass.java:79,1(4),1(3)
StringBuilder_ThreadSafeMonitor @ HighPass.java:98,1(4),1(3)
StringBuilder_ThreadSafeMonitor @ LowPass.java:62,1(11),1(3)
StringBuilder_ThreadSafeMonitor @ LowPass.java:88,1(11),1(11)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:166,1(7),1(5)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:187,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:197,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:283,1(877),1(56)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:345,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:389,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:392,1(69),1(58)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:395,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:411,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:413,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:427,1(13),1(13)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:436,1(4),1(4)
StringBuilder_ThreadSafeMonitor @ SpectrumFileStateMachine.java:522,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ SpectrumFileTest.java:124,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ SpectrumFileTest.java:131,1(6),1(3)
StringBuilder_ThreadSafeMonitor @ SpectrumFileTest.java:132,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ SpectrumFileTest.java:133,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ SpectrumTapeFile.java:60,1(13),1(13)
__TOTAL__,27195(189018447),27185(291481)
