Loc,Total,Default
Iterator_HasNextMonitor @ OSMTest.java:24,19(15),19(15)
Iterator_HasNextMonitor @ PBFInput.java:65,1(0),1(0)
Iterator_HasNextMonitor @ PBFInput.java:126,4(13),3(3)
Iterator_HasNextMonitor @ PBFInput.java:157,2(4),2(3)
Iterator_HasNextMonitor @ PBFInput.java:200,2(4),2(4)
Iterator_HasNextMonitor @ PBFOutput.java:220,21(23256),7(1193)
Iterator_HasNextMonitor @ PBFOutput.java:240,19(93216),3(4559)
Iterator_HasNextMonitor @ PBFOutput.java:267,20(940),9(70)
Iterator_HasNextMonitor @ PBFOutput.java:276,82(884),7(46)
Iterator_HasNextMonitor @ RoundTripTest.java:100,3(6),3(6)
Iterator_HasNextMonitor @ SerializerBase.java:334,1(11673),1(587)
Iterator_HasNextMonitor @ SerializerBase.java:829,85(11589),85(11589)
Iterator_HasNextMonitor @ SerializerBase.java:1473,1(0),1(0)
Iterator_HasNextMonitor @ SimpleRuleStore.java:100,5(1),5(1)
Iterator_HasNextMonitor @ SimpleRuleStore.java:112,1(1),1(1)
Iterator_HasNextMonitor @ SimpleRuleStore.java:137,1(1),1(1)
Iterator_HasNextMonitor @ SimpleRuleStore.java:165,1(1),1(1)
Iterator_HasNextMonitor @ StatusUtil.java:59,2(0),2(0)
Iterator_HasNextMonitor @ StatusUtil.java:95,1(0),1(0)
Iterator_HasNextMonitor @ StatusUtil.java:114,1(0),1(0)
Iterator_HasNextMonitor @ StringTable.java:44,86(4),86(4)
Iterator_HasNextMonitor @ UnmodifiableLazyStringList.java:170,2(4),2(4)
Iterator_HasNextMonitor @ VarInt.java:232,23(704069),4(35151)
Iterator_HasNextMonitor @ VexOutput.java:103,24(234920),6(11863)
Iterator_HasNextMonitor @ VexOutput.java:169,82(1850),81(1850)
Iterator_RemoveOnceMonitor @ BinaryParser.java:117,2(105),2(26)
Iterator_RemoveOnceMonitor @ ElementPath.java:125,3(5),3(5)
Iterator_RemoveOnceMonitor @ Interpreter.java:265,1(5),1(5)
Iterator_RemoveOnceMonitor @ Interpreter.java:287,1(0),1(0)
Iterator_RemoveOnceMonitor @ Interpreter.java:305,1(5),1(3)
Iterator_RemoveOnceMonitor @ OSM.java:268,1(1),1(1)
Iterator_RemoveOnceMonitor @ OSM.java:271,1(1),1(1)
Iterator_RemoveOnceMonitor @ OSM.java:274,1(1),1(1)
Iterator_RemoveOnceMonitor @ OSMEntity.java:42,3(4),3(4)
Iterator_RemoveOnceMonitor @ OSMTest.java:20,1(0),1(0)
Iterator_RemoveOnceMonitor @ OSMTest.java:24,19(15),19(15)
Iterator_RemoveOnceMonitor @ PBFInput.java:126,4(13),4(13)
Iterator_RemoveOnceMonitor @ PBFInput.java:157,2(4),2(4)
Iterator_RemoveOnceMonitor @ PBFInput.java:200,2(4),2(4)
Iterator_RemoveOnceMonitor @ PBFOutput.java:220,21(23256),6(1144)
Iterator_RemoveOnceMonitor @ PBFOutput.java:240,19(93216),4(4532)
Iterator_RemoveOnceMonitor @ PBFOutput.java:267,20(940),5(41)
Iterator_RemoveOnceMonitor @ PBFOutput.java:276,82(884),81(884)
Iterator_RemoveOnceMonitor @ RoundTripTest.java:100,3(6),3(6)
Iterator_RemoveOnceMonitor @ SerializerBase.java:334,1(11673),1(529)
Iterator_RemoveOnceMonitor @ SerializerBase.java:829,85(11589),84(11589)
Iterator_RemoveOnceMonitor @ SerializerBase.java:1473,1(0),1(0)
Iterator_RemoveOnceMonitor @ SimpleRuleStore.java:100,5(1),5(1)
Iterator_RemoveOnceMonitor @ SimpleRuleStore.java:112,1(1),1(0)
Iterator_RemoveOnceMonitor @ SimpleRuleStore.java:137,1(1),1(1)
Iterator_RemoveOnceMonitor @ SimpleRuleStore.java:165,1(1),1(1)
Iterator_RemoveOnceMonitor @ StatusUtil.java:59,2(0),2(0)
Iterator_RemoveOnceMonitor @ StatusUtil.java:95,1(0),1(0)
Iterator_RemoveOnceMonitor @ StatusUtil.java:114,1(0),1(0)
Iterator_RemoveOnceMonitor @ StringTable.java:44,86(4),86(4)
Iterator_RemoveOnceMonitor @ UnmodifiableLazyStringList.java:175,2(4),2(4)
Iterator_RemoveOnceMonitor @ VarInt.java:232,23(704069),12(35174)
Iterator_RemoveOnceMonitor @ VexOutput.java:103,24(234920),5(11914)
Iterator_RemoveOnceMonitor @ VexOutput.java:169,82(1850),82(1850)
Map_CollectionViewAddMonitor @ Bind.java:419,4(3),4(2)
Map_CollectionViewAddMonitor @ DB.java:1086,7(21),7(7)
Map_CollectionViewAddMonitor @ DB.java:1542,1(6),1(6)
Map_CollectionViewAddMonitor @ NodeTracker.java:60,1(0),1(0)
Map_CollectionViewAddMonitor @ OSM.java:268,1(1),1(1)
Map_CollectionViewAddMonitor @ OSM.java:271,1(1),1(1)
Map_CollectionViewAddMonitor @ RoundTripTest.java:100,1(1),1(1)
Map_CollectionViewAddMonitor @ SerializerBase.java:1473,1(0),1(0)
Map_CollectionViewAddMonitor @ SimpleRuleStore.java:100,1(0),1(0)
Map_CollectionViewAddMonitor @ SubstituteLoggerFactory.java:65,1(0),1(0)
Map_CollectionViewAddMonitor @ UnknownFieldSet.java:207,1(0),1(0)
Map_UnsafeIteratorMonitor @ Bind.java:419,10(18),9(18)
Map_UnsafeIteratorMonitor @ DB.java:1086,7(21),5(3)
Map_UnsafeIteratorMonitor @ DB.java:1542,2(12),2(4)
Map_UnsafeIteratorMonitor @ NodeTracker.java:60,1(0),1(0)
Map_UnsafeIteratorMonitor @ OSM.java:268,3(1),3(1)
Map_UnsafeIteratorMonitor @ OSM.java:271,2(2),2(2)
Map_UnsafeIteratorMonitor @ OSM.java:274,1(1),1(1)
Map_UnsafeIteratorMonitor @ OSMTest.java:20,1(0),1(0)
Map_UnsafeIteratorMonitor @ RoundTripTest.java:100,7(4),4(1)
Map_UnsafeIteratorMonitor @ SerializerBase.java:1473,2(0),2(0)
Map_UnsafeIteratorMonitor @ SimpleRuleStore.java:100,7(0),7(0)
Map_UnsafeIteratorMonitor @ SimpleRuleStore.java:112,2(0),2(0)
Map_UnsafeIteratorMonitor @ SimpleRuleStore.java:137,2(0),2(0)
Map_UnsafeIteratorMonitor @ SimpleRuleStore.java:165,2(0),2(0)
Map_UnsafeIteratorMonitor @ SubstituteLoggerFactory.java:65,1(0),1(0)
Map_UnsafeIteratorMonitor @ UnknownFieldSet.java:207,2(0),2(0)
OutputStream_ManipulateAfterCloseMonitor @ DeflatedBlockWriter.java:102,1(1),1(1)
OutputStream_ManipulateAfterCloseMonitor @ PBFOutput.java:318,1(0),1(0)
OutputStream_ManipulateAfterCloseMonitor @ VexOutput.java:128,1(1),1(1)
PipedInputStream_UnconnectedReadMonitor @ RoundTripTest.java:60,1(0),1(0)
PipedOutputStream_UnconnectedWriteMonitor @ RoundTripTest.java:59,1(0),1(0)
PipedStream_SingleThreadMonitor @ ByteStreams.java:852,1(0),1(0)
PipedStream_SingleThreadMonitor @ RoundTripTest.java:60,1(0),1(0)
PipedStream_SingleThreadMonitor @ VEXBlock.java:103,1(0),1(0)
ShutdownHook_PrematureStartMonitor @ EngineWrapper.java:581,1(6),1(6)
ShutdownHook_SystemExitMonitor @ EngineWrapper.java:581,1(6),1(6)
ShutdownHook_UnsafeAWTCallMonitor @ EngineWrapper.java:581,1(6),1(6)
ShutdownHook_UnsafeSwingCallMonitor @ EngineWrapper.java:581,1(6),1(1)
StringBuilder_ThreadSafeMonitor @ AppenderAction.java:50,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ AppenderAction.java:62,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ AppenderRefAction.java:69,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ AsyncWriteEngine.java:198,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ CallerData.java:44,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ContextInitializer.java:174,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ DB.java:667,1(20),1(15)
StringBuilder_ThreadSafeMonitor @ DB.java:755,1(27),1(27)
